Date;V2X Index;SX5E Index;Spr_Liq_St;Incl_curv_rend
05/01/04;21,29;0,003756845;-0,02;2,211
06/01/04;20,05;-0,000769212;-0,022;2,149
07/01/04;19,22;-0,008335977;-0,035;2,141
08/01/04;18,31;0,013947788;-0,04;2,126
09/01/04;20,16;-0,007503553;-0,049;2,039
12/01/04;20,67;-0,002242729;0,003;2,028
13/01/04;20,46;0,002895615;-0,002;2,049
14/01/04;19,68;0,009803817;-0,01;2,068
15/01/04;18,6;0,004014929;-0,011;2,068
16/01/04;17,87;0,00885666;-0,019;2,076
19/01/04;19,02;0,004877947;-0,015;2,086
20/01/04;18,97;-0,007069592;-0,003;2,057
21/01/04;17,73;0,00499374;-0,012;2,082
22/01/04;18,6;0,006256394;-0,018;2,063
23/01/04;18,47;0,00024206;-0,016;2,022
26/01/04;18,92;-0,006247105;-0,024;2,092
27/01/04;19,21;0,003402366;-0,015;2,072
28/01/04;19,29;0,004344284;-0,018;2,069
29/01/04;20,45;-0,01266924;-0,02;2,173
30/01/04;21,07;-0,00732497;-0,016;2,147
02/02/04;20,57;0,005202298;-0,017;2,138
03/02/04;21,35;-0,004429027;-0,005;2,117
04/02/04;21,01;-0,007510752;-0,006;2,11
05/02/04;20,47;-0,00126954;-0,018;2,094
06/02/04;20,05;0,006139174;-0,016;2,064
09/02/04; 18,79 ;0,013180973;-0,032;2,058
10/02/04;18,6;0,003469199;-0,034;2,068
11/02/04;18,57;0,003422494;-0,002;2,041
12/02/04;18,55;0,001885291;-0,013;2,052
13/02/04;19,02;-0,012212344;-0,01;2,036
16/02/04;18,37;0,005770952;-0,01;2,044
17/02/04;18,02;0,006252194;-0,002;2,017
18/02/04;17,94;0,000763285;-0,004;2,025
19/02/04;17,13;0,012203245;-0,011;2,062
20/02/04;17,96;-0,009747865;-0,016;2,074
23/02/04;18,47;0,001067361;-0,015;2,055
24/02/04;19,47;-0,014246112;-0,013;2,01
25/02/04;18,81;0,002247003;-0,002;2,012
26/02/04;18,46;0,003850331;-0,026;2,035
27/02/04;18,06;0,003343113;-0,021;1,999
01/03/04;17,63;0,008772354;-0,033;2,007
02/03/04;17,35;0,00961433;-0,033;2,018
03/03/04;17,67;-0,006729745;-0,028;2,063
04/03/04;17,3;0,008821952;-0,048;2,041
05/03/04;17,04;-0,00236401;-0,042;1,923
08/03/04;17,08;0,004779962;-0,052;1,874
09/03/04;18,86;-0,012386349;-0,054;1,858
10/03/04;18,69;-0,00012658;-0,059;1,874
11/03/04;23,22;-0,030335172;-0,051;1,851
12/03/04;24,65;3,52856E-06;-0,052;1,848
15/03/04;28,77;-0,027487359;-0,006;1,833
16/03/04;27,89;0,00618621;-0,009;1,873
17/03/04;24,41;0,017532219;0,009;1,838
18/03/04;26,51;-0,021312637;0,008;1,844
19/03/04;26;0,002969229;0,002;1,857
22/03/04;31,74;-0,020849429;0,001;1,845
23/03/04;29,19;0,000578885;-0,01;1,867
24/03/04;28,37;-0,004285693;0,008;1,843
25/03/04;25,92;0,018645103;0,004;1,857
26/03/04;25,05;0,004112729;0;1,903
29/03/04;22,84;0,012276798;-0,039;1,997
30/03/04;23,61;-0,002180378;-0,043;1,985
31/03/04;22,67;-0,00146512;-0,035;1,973
01/04/04;21,71;0,011555198;-0,086;1,997
02/04/04;19,04;0,023186864;-0,058;2,055
05/04/04;18,53;0,007209505;-0,031;2,047
06/04/04;20,1;-0,014057704;-0,03;2,03
07/04/04;20,76;-0,004607282;-0,051;2,018
08/04/04;20,58;0,002486123;-0,053;2,032
13/04/04;20,84;0,010839758;-0,1;2,029
14/04/04;22,03;-0,01152285;-0,09;2,019
15/04/04;22,37;-0,000728136;-0,048;2,093
16/04/04;19,56;0,004350979;-0,052;2,115
19/04/04;19,87;-0,002689269;-0,055;2,104
20/04/04;19,3;0,006840979;-0,055;2,061
21/04/04;19,84;-0,008107545;0,014;2,046
22/04/04;18;0,007771077;0,003;2,092
23/04/04;18,59;0,00574427;-0,006;2,111
26/04/04;19,5;-0,002809086;0;2,099
27/04/04;18,93;-0,000426188;-0,006;2,118
28/04/04;21,14;-0,016690816;-0,009;2,123
29/04/04;22,28;-0,010681539;-0,005;2,118
30/04/04;22,73;-0,006731115;-0,006;2,12
03/05/04;22,02;0,006809017;-0,014;2,124
04/05/04;21,83;-0,002405165;-0,014;2,102
05/05/04;19,88;0,008450875;-0,02;2,08
06/05/04;22,91;-0,020411777;-0,024;2,083
07/05/04;22,99;-0,00321433;-0,018;2,082
10/05/04;26;-0,026076863;-0,022;2,129
11/05/04;24,04;0,013452714;-0,032;2,217
12/05/04;25,99;-0,015060197;-0,003;2,207
13/05/04;25,42;0,012089101;0,006;2,199
14/05/04;25,28;-0,006481106;0,005;2,231
17/05/04;26,76;-0,013013373;-0,008;2,258
18/05/04;25,34;0,005977781;-0,002;2,218
19/05/04;23,29;0,0200953;0,001;2,182
20/05/04;23,6;-0,007682669;-0,002;2,202
21/05/04;22,38;-0,004094442;0,001;2,253
24/05/04;24,88;0,006899083;-0,009;2,235
25/05/04;21,35;-0,006152271;0;2,218
26/05/04;21,05;0,011210065;-0,008;2,247
27/05/04;20,7;0,00820627;-0,014;2,235
28/05/04;20,26;-0,005519582;-0,012;2,243
31/05/04;21,23;0,00467329;-0,013;2,197
01/06/04;22,45;-0,013212735;-0,017;2,241
02/06/04;20,74;0,006213858;-0,019;2,285
03/06/04;20,76;0,002406461;-0,012;2,273
04/06/04;19,33;0,011382239;-0,009;2,282
07/06/04;19,43;0,011539559;-0,018;2,285
08/06/04;19,07;0,000196442;-0,021;2,293
09/06/04;19,52;-0,004631547;-0,022;2,28
10/06/04;18,41;0,004588522;-0,017;2,256
11/06/04;18,17;-0,001117785;-0,019;2,284
14/06/04;20,5;-0,013507088;-0,031;2,288
15/06/04;18,15;0,009571372;-0,025;2,305
16/06/04;17,67;0,007707274;0,004;2,304
17/06/04;18,75;3,56233E-06;0,006;2,224
18/06/04;18,18;0,005307856;0,007;2,25
21/06/04;17,72;-0,001948931;0,001;2,261
22/06/04;18,8;-0,012117619;-0,001;2,23
23/06/04;17,92;0,004025258;-0,001;2,219
24/06/04;17,83;0,010280531;-0,007;2,24
25/06/04;18,11;-0,001236558;-0,006;2,241
28/06/04;18,29;0,007513676;-0,006;2,178
29/06/04;18,28;-0,004031633;-0,005;2,202
30/06/04;18,5;-0,006190363;-0,01;2,25
01/07/04;19,04;-0,001586579;-0,014;2,255
02/07/04;18,7;-0,008063079;-0,013;2,202
05/07/04;18,41;0,000334053;-0,018;2,206
06/07/04;19,89;-0,007192307;-0,018;2,147
07/07/04;19,32;-0,000209773;-0,02;2,145
08/07/04;19,08;0,004547247;-0,024;2,145
09/07/04;18,43;-0,000226873;-0,026;2,122
12/07/04;19,26;-0,005809995;-0,031;2,118
13/07/04;18,74;0,001115894;-0,032;2,12
14/07/04;18,67;-0,003050811;0,012;2,105
15/07/04;18,17;-0,014204453;0,007;2,152
16/07/04;17,26;-0,000872722;0,012;2,143
19/07/04;18,31;-0,005742149;0,01;2,143
20/07/04;18,18;0,003881098;0,015;2,082
21/07/04;17,56;0,007662029;0,021;2,076
22/07/04;19,17;-0,01776167;0,018;2,094
23/07/04;19,66;-0,002611512;0,012;2,163
26/07/04;20,58;-0,012280059;0,006;2,134
27/07/04;19,43;0,01131178;0,003;2,13
28/07/04;19,84;-0,00168509;0,001;2,152
29/07/04;18,49;0,019366237;0,002;2,171
30/07/04;18,24;0,000897848;0;2,182
02/08/04;19,32;-0,008746163;-0,003;2,158
03/08/04;18,68;0,006004614;-0,002;2,1
04/08/04;19,1;-0,010385445;-0,005;2,084
05/08/04;18,97;0,001855246;-0,007;2,075
06/08/04;22,3;-0,026245138;-0,009;2,063
09/08/04;22,9;-0,008462279;-0,017;2,04
10/08/04;21,29;0,008819497;-0,016;1,962
11/08/04;22,47;-0,009532645;-0,015;1,966
12/08/04;23,17;-0,002177726;-0,014;1,951
13/08/04;23,44;-0,003383807;-0,017;1,981
16/08/04;21,26;0,009577371;-0,021;1,959
17/08/04;21,42;0,004806603;-0,024;1,934
18/08/04;20,69;0,003858983;0,023;1,975
19/08/04;20,59;0,001271233;0,018;1,954
20/08/04;18,7;-0,002185722;0,015;1,968
23/08/04;18,44;0,014244027;0,011;1,96
24/08/04;17,56;-0,001205702;0,011;1,948
25/08/04;17,66;0,00207962;0,004;2,001
26/08/04;17,16;0,009006744;0,004;1,999
27/08/04;16,55;0,005898827;0,001;1,963
30/08/04;17,57;-0,00276573;-0,005;1,953
31/08/04;18,75;-0,009736564;-0,006;1,956
01/09/04;17,96;0,007817912;-0,005;1,95
02/09/04;17,61;0,007240858;-0,012;1,912
03/09/04;16,55;0,010427271;-0,013;1,926
06/09/04;16,29;0,003270753;-0,015;1,955
07/09/04;16,23;0,001288027;-0,02;2,032
08/09/04;16,24;-0,001806005;-0,026;2,021
09/09/04;16,61;-0,005904709;-0,027;2,026
10/09/04;16,34;0,005536961;-0,026;2,02
13/09/04;16,32;0,01274282;-0,034;1,964
14/09/04;16,11;-0,003301149;-0,036;1,941
15/09/04;16,65;-0,002857483;-0,003;1,955
16/09/04;16,79;0,000767074;-0,003;1,942
17/09/04;16,2;0,008232491;-0,005;1,947
20/09/04;16,76;-0,004496816;-0,009;1,938
21/09/04;16,09;0,00524837;-0,008;1,909
22/09/04;17;-0,01110486;-0,01;1,894
23/09/04;17,48;-0,008780003;-0,015;1,901
24/09/04;16,51;0,00168528;-0,018;1,863
27/09/04;17,32;-0,005459734;-0,024;1,832
28/09/04;17;0,003152178;-0,03;1,855
29/09/04;16,54;0,004634761;0,004;1,793
30/09/04;16,51;-0,007304214;0,01;1,8
01/10/04;15,57;0,025595129;0,003;1,841
04/10/04;16,16;0,009792281;0,002;1,842
05/10/04;16,35;0,002358808;0;1,874
06/10/04;16,29;0,000621882;0;1,884
07/10/04;16,75;0,000967555;-0,003;1,846
08/10/04;17,12;-0,006420614;-0,007;1,845
11/10/04;16,69;-0,000884101;-0,016;1,871
12/10/04;17,48;-0,009189994;-0,014;1,801
13/10/04;17,64;0,001506418;-0,014;1,807
14/10/04;17,82;-0,005816056;-0,019;1,766
15/10/04;16,82;-0,000950998;-0,024;1,769
18/10/04;17,55;-0,001716311;-0,035;1,745
19/10/04;16,97;0,011760329;-0,041;1,756
20/10/04;17,75;-0,011398727;0,007;1,746
21/10/04;17,45;0,006236323;0,005;1,767
22/10/04;17,01;0,000846931;0,006;1,72
25/10/04;19,24;-0,019548996;0,002;1,722
26/10/04;18,71;0,001828575;0,003;1,715
27/10/04;18,1;0,017441967;0,001;1,679
28/10/04;17,57;0,011262401;0,001;1,677
29/10/04;17,37;-0,002419692;-0,003;1,692
01/11/04;18,13;0,007934645;-0,017;1,738
02/11/04;16,9;0,007455814;-0,021;1,72
03/11/04;16,35;0,001933342;-0,013;1,708
04/11/04;15,38;-0,000405498;-0,012;1,744
05/11/04;15,6;0,005343554;-0,027;1,733
08/11/04;15,54;-0,000807013;-0,015;1,674
09/11/04;15,08;-0,002628391;-0,019;1,733
10/11/04;14,62;0,002698146;-0,024;1,727
11/11/04;14,36;0,010885381;-0,026;1,69
12/11/04;14,37;0,00121215;-0,029;1,694
15/11/04;14,98;-0,00319524;-0,034;1,644
16/11/04;15,12;-0,006607641;-0,033;1,604
17/11/04;14,69;0,015015578;0,01;1,598
18/11/04;14,81;-0,001721282;0,016;1,571
19/11/04;15,43;-0,008271602;0,015;1,587
22/11/04;15,69;-0,004666307;0,035;1,631
23/11/04;15,92;-0,000937637;0,039;1,608
24/11/04;15,81;-1,3904E-05;0,036;1,584
25/11/04;15,22;0,009496531;0,035;1,567
26/11/04;15,62;-0,001793978;0,036;1,621
29/11/04;15,59;-0,002690629;0,032;1,598
30/11/04;16,56;-0,005105235;0,032;1,597
01/12/04;15,64;0,012800768;0,027;1,642
02/12/04;15,67;0,004640929;0,03;1,621
03/12/04;15,71;-0,005173009;0,031;1,602
06/12/04;15,73;-0,002431661;0,018;1,657
07/12/04;15,74;0,004792547;0,031;1,581
08/12/04;15,61;-0,002052473;0,021;1,541
09/12/04;15,82;-0,008384722;0,023;1,511
10/12/04;15,67;0,005519352;0,019;1,475
13/12/04;15,11;0,008426425;0,016;1,449
14/12/04;15,14;0,001936191;0,006;1,437
15/12/04;14,72;-0,004144371;0,046;1,422
16/12/04;13,44;0,002631813;0,074;1,421
17/12/04;14,15;-0,013022122;0,092;1,363
20/12/04;13,36;0,005104652;0,078;1,397
21/12/04;12,64;0,002257212;0,074;1,443
22/12/04;12,99;0,008562208;0,071;1,422
23/12/04;12,94;0,004486442;0,073;1,447
27/12/04;12,96;8,13306E-05;0,046;1,451
28/12/04;13,1;-0,002371949;0,064;1,42
29/12/04;13,74;0,003719227;0,072;1,422
30/12/04;14,07;-0,000663258;0,064;1,439
03/01/05;14,47;-0,000646767;0,042;1,519
04/01/05;14,51;-7,79333E-05;0,003;1,557
05/01/05;14,42;0,006441862;0,036;1,534
06/01/05;13,8;0,000370368;0,041;1,532
07/01/05;13,57;-0,008054202;0,035;1,488
10/01/05;12,92;0,006463784;0,032;1,503
11/01/05;13,68;0,004578187;0,019;1,508
12/01/05;14,05;-0,000875892;0,012;1,479
13/01/05;13,64;-0,009377908;0,005;1,464
14/01/05;13,57;-0,008571555;0,036;1,447
17/01/05;13,2;0,004209972;0,031;1,454
18/01/05;13,17;0,004052692;0,034;1,458
19/01/05;13,63;0,005033546;0,036;1,418
20/01/05;14,17;-0,000212618;0,031;1,416
21/01/05;13,96;-0,000854029;0,029;1,402
24/01/05;14,11;-0,007496875;0,026;1,398
25/01/05;13,63;0,001075668;0,021;1,38
26/01/05;13,32;-0,001033708;0,011;1,431
27/01/05;12,46;0,007073248;0,007;1,429
28/01/05;12,81;-0,000736832;0,008;1,403
31/01/05;12,72;0,004863974;0,008;1,41
01/02/05;12,36;-0,005022199;0,006;1,421
02/02/05;12,25;0,009709428;-0,001;1,451
03/02/05;12,38;0,00812842;-0,001;1,407
04/02/05;11,6;0,004486764;-0,005;1,406
07/02/05;11,99;-0,003957186;-0,003;1,39
08/02/05;11,92;0,00888257;-0,009;1,406
09/02/05;12,19;0,004886192;-0,019;1,419
10/02/05;12,04;0,001284416;-0,018;1,356
11/02/05;11,99;-0,003773042;-0,018;1,34
14/02/05;12,52;-0,000118251;-0,022;1,323
15/02/05;12,35;0,011852825;-0,023;1,304
16/02/05;13,66;-0,001402561;-0,032;1,306
17/02/05;13,57;0,003638125;-0,032;1,327
18/02/05;13,01;-0,005960576;-0,007;1,353
21/02/05;13,24;-0,000394323;0,004;1,378
22/02/05;13,49;0,001532272;-0,006;1,413
23/02/05;13,99;-0,002734339;-0,008;1,438
24/02/05;13,19;-0,006005928;-0,01;1,529
25/02/05;12,21;-0,005635024;-0,011;1,565
28/02/05;12,89;-0,001083195;-0,014;1,56
01/03/05;12,35;0,012536366;-0,017;1,559
02/03/05;12,86;-0,001436631;-0,025;1,588
03/03/05;12,57;0,006578775;-0,027;1,574
04/03/05;11,93;0,001387066;-0,029;1,58
07/03/05;11,72;-0,001492194;-0,031;1,598
08/03/05;12;0,009340147;-0,034;1,641
09/03/05;12,53;0,002471949;-0,036;1,626
10/03/05;13,47;-0,005522485;-0,035;1,562
11/03/05;12,96;-0,004955865;-0,038;1,537
14/03/05;13,35;-0,009192113;-0,041;1,578
15/03/05;12,49;0,002194088;-0,042;1,629
16/03/05;14,57;0,000117633;-0,049;1,641
17/03/05;13,46;0,007517839;-0,048;1,632
18/03/05;12,83;-0,016732982;0,007;1,635
21/03/05;13,39;0,002529575;0,01;1,576
22/03/05;13,36;0,004520034;0,006;1,533
23/03/05;13,47;-0,005043327;0,008;1,546
24/03/05;12,48;0,00404853;0,01;1,565
25/03/05;12,48;-0,004455095;0,014;1,589
29/03/05;13,06;0,007843654;0,01;1,544
30/03/05;13,27;0,00283598;0,002;1,594
31/03/05;13,24;-0,004268005;0,004;1,559
01/04/05;12,61;-0,000170143;0,005;1,563
04/04/05;13,67;0,001760627;0,011;1,564
05/04/05;12,72;-0,006187298;0,007;1,556
06/04/05;12,29;0,007198809;0,007;1,525
07/04/05;11,72;0,003968578;0,003;1,474
08/04/05;11,79;0,004710311;-0,001;1,467
11/04/05;12,02;-0,000582389;-0,009;1,44
12/04/05;12,47;-0,002693498;-0,015;1,455
13/04/05;12,21;-0,005005518;-0,019;1,45
14/04/05;12,24;0,005011125;-0,014;1,411
15/04/05;15,39;-0,001691262;-0,016;1,443
18/04/05;18,31;-0,020010861;-0,017;1,421
19/04/05;17,18;-0,021899336;-0,018;1,411
20/04/05;17,3837;0,003249892;-0,025;1,379
21/04/05;16,7983;-0,004409323;-0,031;1,396
22/04/05;15,2649;0,002041211;-0,035;1,358
25/04/05;15,1246;0,008829491;0,005;1,327
26/04/05;15,0498;0,00358152;0,001;1,314
27/04/05;16,5913;-0,001282202;0,001;1,326
28/04/05;16,5344;-0,013609456;0;1,357
29/04/05;16,792;-0,00399304;-0,001;1,341
02/05/05;15,9563;-0,000262721;-0,004;1,324
03/05/05;15,148;0,006481007;-0,006;1,323
04/05/05;14,3329;0,004577683;-0,006;1,287
05/05/05;13,5342;0,006227659;-0,009;1,273
06/05/05;13,3008;0,007876446;-0,009;1,27
09/05/05;14,2322;0,004905942;-0,012;1,274
10/05/05;15,2831;-0,004027477;0,002;1,25
11/05/05;15,6572;-0,007874697;-0,004;1,291
12/05/05;14,8536;-0,0043306;-0,018;1,276
13/05/05;15,0693;0,00760478;-0,011;1,319
16/05/05;15,5249;0,000477767;0,024;1,292
17/05/05;15,6896;-0,00212388;0,025;1,234
18/05/05;14,0947;-0,001445706;0,022;1,196
19/05/05;13,7944;0,017581372;0,016;1,204
20/05/05;13,5132;0,005101604;0,016;1,182
23/05/05;13,2149;-0,000439087;0,022;1,182
24/05/05;13,386;0,006730155;0,015;1,177
25/05/05;13,4681;-0,001442536;0,016;1,204
26/05/05;12,7135;-0,002188127;0,008;1,229
27/05/05;12,9451;0,008575612;0;1,253
30/05/05;12,8239;-0,000673994;0,002;1,214
31/05/05;13,5138;0,004066148;0,004;1,178
01/06/05;12,9959;-0,006407151;0,002;1,179
02/06/05;12,8725;0,015984659;0,002;1,199
03/06/05;12,9397;0,001647536;-0,018;1,218
06/06/05;13,3629;-0,005352871;-0,023;1,217
07/06/05;12,6671;-0,004839015;-0,02;1,158
08/06/05;12,9902;0,011493289;-0,015;1,123
09/06/05;13,22;-0,002944348;-0,014;1,104
10/06/05;12,7016;-0,000851039;-0,035;1,124
13/06/05;12,7563;0,006698837;-0,036;1,102
14/06/05;12,3775;0,00508294;-0,039;1,047
15/06/05;13,4793;0,000958912;-0,04;1,017
16/06/05;13,0157;-0,004840556;-0,05;1,019
17/06/05;12,5633;0,003984051;-0,049;1,029
20/06/05;12,9133;0,005819455;0,015;1,072
21/06/05;12,4507;-0,005140822;0,02;1,085
22/06/05;12,3862;0,005527902;0,008;1,186
23/06/05;11,9247;0,000773677;0,001;1,209
24/06/05;12,5237;0,002740346;0;1,189
27/06/05;13,3037;-0,009339351;0,005;1,194
28/06/05;12,6795;-0,009016134;0,012;1,118
29/06/05;12,2629;0,009417398;0,014;1,043
30/06/05;12,3777;0,005237192;0,002;1,052
01/07/05;11,9381;0,000937531;0,003;1,029
04/07/05;12,0091;0,008508458;0;1,008
05/07/05;12,5991;0,002178513;0;1,053
06/07/05;12,2459;-0,002391467;0,002;1,073
07/07/05;15,7155;0,005050017;-0,002;1,019
08/07/05;12,9572;-0,016764316;-0,007;1,043
11/07/05;13,1677;0,017201567;-0,012;1,059
12/07/05;13,8737;0,006763651;-0,014;1,098
13/07/05;13,1659;-0,003101897;-0,014;1,103
14/07/05;12,9773;0,007520865;-0,011;1,065
15/07/05;12,7737;0,00506951;-0,017;1,062
18/07/05;12,6721;0,000460759;0,024;1,109
19/07/05;12,498;-0,000677096;0,023;1,103
20/07/05;13,0295;0,011466539;0,02;1,126
21/07/05;13,7472;-0,003071761;0,017;1,163
22/07/05;13,65;-0,001198591;0,013;1,16
25/07/05;14,1148;-0,002121264;0,014;1,135
26/07/05;13,3918;0,001624698;0,012;1,159
27/07/05;12,8418;0,001428021;0,01;1,176
28/07/05;12,9713;0,002379669;0,002;1,166
29/07/05;13,2763;0,006708267;0,005;1,107
01/08/05;13,5152;-0,001962167;0,006;1,088
02/08/05;12,809;-0,001824735;0,006;1,113
03/08/05;13,3723;0,00887533;0,003;1,095
04/08/05;14,1573;-0,001874677;0,003;1,101
05/08/05;14,9563;-0,009872504;-0,001;1,112
08/08/05;15,2119;-0,009101014;0;1,165
09/08/05;14,4624;0,003633604;-0,004;1,198
10/08/05;13,9786;0,011808979;-0,006;1,19
11/08/05;14,7486;0,011872278;-0,018;1,196
12/08/05;14,9645;-0,004948321;-0,011;1,243
15/08/05;15,3025;-0,005965726;-0,011;1,234
16/08/05;15,6063;-0,002342426;-0,013;1,237
17/08/05;15,9175;-0,005687933;-0,014;1,215
18/08/05;15,7719;-0,002787671;-0,022;1,208
19/08/05;14,7124;-0,00435389;-0,025;1,161
22/08/05;14,7976;0,01349944;0,014;1,152
23/08/05;15,3299;0,000682057;0,014;1,109
24/08/05;15,3001;-0,009356121;0,016;1,103
25/08/05;15,8729;-0,001524575;0,008;1,073
26/08/05;16,7371;-0,010846171;0,008;1,071
29/08/05;16,6678;-0,010563078;0,006;1,06
30/08/05;15,9397;0,004919202;0,007;1,043
31/08/05;15,1539;-0,001808664;0,004;1,036
01/09/05;14,7469;0,009177205;-0,001;1,009
02/09/05;15,023;0,005671338;-0,007;1,017
05/09/05;14,6156;-0,002397716;-0,016;1,023
06/09/05;14,289;0,008743533;-0,006;1,02
07/09/05;14,2198;0,011731581;-0,007;0,97
08/09/05;14,1908;0,002292178;-0,014;0,931
09/09/05;14,0772;-0,000844912;-0,014;0,925
12/09/05;14,7351;0,003890481;-0,014;0,916
13/09/05;15,7792;-0,001491227;-0,02;0,943
14/09/05;15,3469;-0,008671571;-0,015;0,961
15/09/05;15,3107;0,004041437;-0,036;0,933
16/09/05;15,4826;8,98475E-06;-0,041;0,912
19/09/05;14,7522;0,008250924;-0,001;0,987
20/09/05;14,6666;-0,003056523;0,001;0,957
21/09/05;15,6703;0,005812983;-0,001;0,953
22/09/05;15,6048;-0,014518083;-0,006;0,971
23/09/05;14,8485;-0,004364581;-0,027;0,98
26/09/05;14,4536;0,005823818;-0,008;0,956
27/09/05;14,7934;0,020825141;0,003;0,945
28/09/05;14,6788;-0,004907481;0,006;0,88
29/09/05;15,2485;0,013350117;-0,003;0,882
30/09/05;14,5562;-0,00486088;0,017;0,89
03/10/05;14,5633;0,004617977;0,02;0,946
04/10/05;14,9727;0,006075526;0,019;0,951
05/10/05;15,8574;0,004316768;0,019;0,947
06/10/05;16,4451;-0,013102479;0,009;0,974
07/10/05;16,4641;-0,010146716;0,006;0,965
10/10/05;16,6092;-0,002969727;0,028;1,001
11/10/05;16,4709;0,002095374;0,013;0,994
12/10/05;17,0988;0,001860303;0,01;0,982
13/10/05;17,7423;-0,00815065;-0,013;1
14/10/05;16,6343;-0,008461687;-0,025;0,991
17/10/05;16,5186;0,005451129;-0,026;0,977
18/10/05;16,5209;0,002146538;-0,033;1,001
19/10/05;18,7418;-0,006547961;-0,039;1,035
20/10/05;18,545;-0,016546769;-0,054;1,095
21/10/05;18,3237;0,001576407;-0,051;1,104
24/10/05;17,1387;-0,004179884;0,015;1,109
25/10/05;17,2463;0,011947234;0,02;1,104
26/10/05;16,471;-0,005320033;0,03;1,074
27/10/05;17,6939;0,003568695;0,04;1,081
28/10/05;17,8759;-0,019105582;0,077;0,991
31/10/05;17,4308;0,001493302;0,091;0,982
01/11/05;17,5434;0,022849802;0,085;1,048
02/11/05;16,9304;-0,002319172;0,058;1,114
03/11/05;15,84;0,002466452;0,059;1,138
04/11/05;15,5152;0,012353115;0,042;1,133
07/11/05;16,0806;-0,001891934;0,032;1,126
08/11/05;15,865;0,002250185;0,042;1,144
09/11/05;15,0848;-0,000321158;0,052;1,163
10/11/05;14,849;-0,001778835;0,074;1,168
11/11/05;14,3744;0,001573409;0,085;1,17
14/11/05;14,6517;0,013442228;0,087;1,18
15/11/05;15,3937;0,001749735;0,087;1,139
16/11/05;15,0447;0,000518728;0,099;1,173
17/11/05;14,8319;-0,006552508;0,108;1,173
18/11/05;14,7475;0,003694432;0,124;1,162
21/11/05;13,8128;0,006774144;0,05;1,184
22/11/05;13,5828;0,006661453;0,142;1,067
23/11/05;13,1907;0,000144927;0,158;0,99
24/11/05;13,2397;0,006062872;0,162;1,001
25/11/05;13,3416;-0,003537447;0,102;1,089
28/11/05;13,8849;0,002003382;0,103;1,035
29/11/05;14,036;-0,003741979;0,108;1,023
30/11/05;13,9602;0,003058113;0,112;1,026
01/12/05;12,9933;-0,004792604;0,112;0,947
02/12/05;12,9378;0,015801826;0,1;0,953
05/12/05;13,7529;0,005174866;0,063;0,966
06/12/05;13,4236;-0,005756238;0,066;1,015
07/12/05;13,8452;0,004983711;0,057;1,002
08/12/05;13,5905;-0,003269981;0,06;0,955
09/12/05;13,1098;0,001437806;0,055;0,945
12/12/05;13,2823;-0,002729049;0,044;0,962
13/12/05;13,102;0,003790562;0,048;0,919
14/12/05;13,5334;0,004060818;0,051;0,951
15/12/05;13,4201;-0,002613127;0,046;0,914
16/12/05;12,3556;0,000903635;0,049;0,97
19/12/05;12,5818;0,00978338;0,058;0,941
20/12/05;12,4045;-0,001591336;0,063;0,917
21/12/05;12,4621;0,002818845;0,088;0,878
22/12/05;12,4678;0,008657413;0,09;0,89
23/12/05;12,0709;-0,000256129;0,066;0,851
27/12/05;12,6053;0,002353092;0,081;0,844
28/12/05;13,1741;0,00353941;0,048;0,857
29/12/05;13,334;-0,001962787;0,064;0,905
30/12/05;14,477;0,003109467;0,074;0,87
02/01/06;14,3599;-0,010341977;0,044;0,838
03/01/06;14,3069;0,007097093;0,044;0,843
04/01/06;13,9452;0,002777215;0,061;0,836
05/01/06;14,1421;0,010546877;0,077;0,809
06/01/06;13,7315;-0,00060781;0,078;0,839
09/01/06;14,3612;0,004588739;0,045;0,818
10/01/06;14,5109;0,001306248;0,063;0,84
11/01/06;13,9825;-0,007309806;0,031;0,831
12/01/06;13,6515;0,006493934;0,055;0,783
13/01/06;14,3896;0,000433407;0,066;0,759
16/01/06;14,2488;-0,01115743;0,078;0,755
17/01/06;15,2464;0,004177172;0,098;0,751
18/01/06;15,8139;-0,00942265;0,059;0,779
19/01/06;15,4303;-0,011052417;0,016;0,792
20/01/06;16,0032;0,006456275;0,086;0,759
23/01/06;16,307;-0,011805567;0,047;0,744
24/01/06;15,6608;-0,001827757;0,067;0,752
25/01/06;14,975;-0,003281316;0,041;0,74
26/01/06;14,7677;0,012828787;0,061;0,748
27/01/06;15,1492;0,017724986;0,06;0,805
30/01/06;15,5187;0,012099675;0,077;0,839
31/01/06;15,8548;-0,002159827;0,051;0,843
01/02/06;15,4234;0,003777002;0,071;0,823
02/02/06;16,1795;0,010004307;0,093;0,879
03/02/06;16,0434;-0,013756793;0,05;0,925
06/02/06;16,3376;0,000388899;0,073;0,91
07/02/06;16,397;0,001043909;0,09;0,903
08/02/06;16,1962;-0,000412783;0,053;0,898
09/02/06;15,5128;-0,002561943;0,075;0,95
10/02/06;15,7219;0,01510063;0,026;0,923
13/02/06;15,903;-0,008366405;0,049;0,897
14/02/06;16,0942;0,008612875;0,069;0,892
15/02/06;16,2622;0,00188332;0,03;0,918
16/02/06;14,8742;-0,001255864;0,048;0,907
17/02/06;14,589;0,007153218;0,049;0,873
20/02/06;14,7889;0,002989509;0,072;0,868
21/02/06;15,1253;-0,000254797;0,061;0,883
22/02/06;14,289;0,003390199;0,076;0,886
